Datetime,Dry Bulb Temperature,Relative Humidity,Wind Speed,Wind Direction,Atmospheric Station Pressure,Indoor Mean Air Temperature,Indoor Air Relative Humidity,Precipitable Water
2014-05-23 08:05:00,10.5,92.0,0.0,0,849.1,14.8,68.3,0.0
2014-05-23 09:05:00,12.6,83.0,0.0,0,849.5,14.6,67.3,0.0
2014-05-23 10:05:00,15.7,63.0,0.0,0,849.7,14.7,66.5,0.0
2014-05-23 11:05:00,18.2,55.0,1.1,340,849.2,15.9,64.3,0.0
2014-05-23 12:05:00,19.7,46.0,1.4,50,848.2,17.0,56.7,0.0
2014-05-23 13:05:00,21.8,31.0,1.3,180,847.1,17.2,56.6,0.0
2014-05-23 14:05:00,22.3,31.0,1.3,220,846.5,18.1,54.5,0.0
2014-05-23 15:05:00,22.5,31.0,1.2,270,846.1,18.9,51.8,0.0
2014-05-23 16:05:00,21.1,31.0,0.0,0,846.0,18.6,52.3,0.0
2014-05-23 17:05:00,19.3,37.0,0.0,0,846.1,18.4,55.3,0.0
2014-05-23 18:05:00,15.1,50.0,0.0,0,846.6,18.1,55.3,0.0
2014-05-23 19:05:00,13.0,62.0,0.0,0,847.2,18.2,58.6,0.0
2014-05-23 20:05:00,11.6,71.0,0.0,0,847.5,17.9,57.4,0.0
2014-05-23 21:05:00,10.6,73.0,0.0,0,847.7,17.6,58.1,0.0
2014-05-23 22:05:00,10.1,75.0,0.0,0,847.8,17.4,59.0,0.0
2014-05-23 23:05:00,9.2,82.0,0.0,0,847.6,17.3,61.3,0.0
2014-05-24 00:05:00,8.8,82.0,0.0,0,847.6,16.9,60.8,0.0
2014-05-24 01:05:00,8.4,86.0,0.0,0,847.2,16.6,62.5,0.0
2014-05-24 02:05:00,8.1,85.0,0.0,0,847.1,16.3,64.0,0.0
2014-05-24 03:05:00,7.9,87.0,0.0,0,847.0,16.1,65.2,0.0
2014-05-24 04:05:00,7.5,86.0,0.0,0,847.1,15.8,66.4,0.0
2014-05-24 05:05:00,7.2,88.0,0.0,0,847.1,15.5,66.4,0.0
2014-05-24 06:05:00,7.3,89.0,0.0,0,847.5,15.2,67.7,0.0
2014-05-24 07:05:00,6.9,88.0,0.0,0,847.8,15.1,67.0,0.0
2014-05-24 08:05:00,11.6,86.0,0.0,0,848.4,14.7,65.9,0.0
2014-05-24 09:05:00,15.6,63.0,0.0,0,848.6,15.4,64.2,0.0
2014-05-24 10:05:00,18.1,54.0,0.0,0,848.6,16.1,54.0,0.0
2014-05-24 11:05:00,20.0,43.0,1.5,50,848.4,17.2,47.8,0.0
2014-05-24 12:05:00,20.5,39.0,1.5,30,847.8,17.6,47.0,0.0
2014-05-24 13:05:00,21.3,35.0,1.7,360,846.9,17.8,49.3,0.0
2014-05-24 14:05:00,21.4,35.0,1.5,360,846.3,18.4,48.3,0.0
2014-05-24 15:05:00,21.4,31.0,1.4,10,846.0,18.8,46.5,0.0
2014-05-24 16:05:00,20.1,32.0,0.0,0,846.2,18.8,42.2,0.0
2014-05-24 17:05:00,17.9,40.0,0.0,0,846.3,18.4,47.9,0.0
2014-05-24 18:05:00,14.3,51.0,0.0,0,846.9,18.1,50.0,0.0
2014-05-24 19:05:00,11.9,60.0,0.0,0,847.5,18.4,49.6,0.0
2014-05-24 20:05:00,10.4,66.0,0.0,0,847.8,18.3,51.5,0.0
2014-05-24 21:05:00,10.6,68.0,0.0,0,847.8,17.8,53.3,0.0
2014-05-24 22:05:00,9.5,72.0,0.0,0,847.6,17.4,56.9,0.0
2014-05-24 23:05:00,8.9,75.0,0.0,0,847.6,17.2,59.6,0.0
2014-05-25 00:05:00,8.7,75.0,0.0,0,847.2,17.0,60.1,0.0
2014-05-25 01:05:00,7.9,77.0,0.0,0,846.9,16.7,61.9,0.0
2014-05-25 02:05:00,7.4,78.0,0.0,0,846.1,16.3,63.3,0.0
2014-05-25 03:05:00,7.1,79.0,0.0,0,845.8,16.0,63.5,0.0
2014-05-25 04:05:00,6.5,82.0,0.0,0,845.3,15.7,64.8,0.0
2014-05-25 05:05:00,6.0,85.0,0.0,0,845.0,15.4,64.3,0.0
2014-05-25 06:05:00,6.1,87.0,0.0,0,845.1,15.2,64.5,0.0
2014-05-25 07:05:00,6.3,88.0,0.0,0,845.4,14.9,64.6,0.0
2014-05-25 08:05:00,10.5,84.0,0.0,0,845.9,15.0,61.5,0.0
2014-05-25 09:05:00,15.9,55.0,0.0,0,846.5,14.8,57.8,0.0
2014-05-25 10:05:00,17.7,41.0,1.8,250,847.4,15.1,54.6,0.0
2014-05-25 11:05:00,19.1,35.0,2.3,240,847.1,15.7,53.0,0.0
2014-05-25 12:05:00,20.1,34.0,2.1,250,846.4,16.4,52.5,0.0
2014-05-25 13:05:00,21.0,32.0,1.8,230,845.7,16.9,51.1,0.0
2014-05-25 14:05:00,20.6,31.0,1.9,240,845.2,17.8,49.0,0.0
2014-05-25 15:05:00,20.2,31.0,1.8,230,844.7,18.3,50.7,0.0
2014-05-25 16:05:00,19.2,33.0,1.3,220,844.6,18.4,51.6,0.0
2014-05-25 17:05:00,18.3,36.0,0.0,0,844.6,18.4,55.4,0.0
2014-05-25 18:05:00,14.9,45.0,0.0,0,844.6,18.0,55.1,0.0
2014-05-25 19:05:00,13.1,50.0,0.0,0,844.9,17.8,56.5,0.0
2014-05-25 20:05:00,11.2,56.0,0.0,0,845.2,17.8,58.0,0.0
2014-05-25 21:05:00,10.2,61.0,0.0,0,845.2,17.3,58.9,0.0
2014-05-25 22:05:00,9.3,64.0,0.0,0,845.1,16.9,57.9,0.0
2014-05-25 23:05:00,8.8,65.0,0.0,0,844.9,17.0,59.8,0.0
2014-05-26 00:05:00,8.3,66.0,0.0,0,844.7,16.3,61.8,0.0
2014-05-26 01:05:00,7.7,68.0,0.0,0,844.8,15.9,64.0,0.0
2014-05-26 02:05:00,7.0,71.0,0.0,0,844.9,15.6,66.2,0.0
2014-05-26 03:05:00,6.9,71.0,0.0,0,844.7,15.2,66.8,0.0
2014-05-26 04:05:00,6.0,74.0,0.0,0,844.5,14.8,66.8,0.0
2014-05-26 05:05:00,5.2,78.0,0.0,0,844.7,14.6,66.8,0.0
2014-05-26 06:05:00,6.0,76.0,0.0,0,844.7,14.2,66.8,0.0
2014-05-26 07:05:00,9.0,64.0,0.0,0,845.1,13.9,67.9,0.0
2014-05-26 08:05:00,13.7,51.0,0.0,0,845.4,13.8,68.0,0.0
2014-05-26 09:05:00,16.9,40.0,1.6,190,845.7,14.1,65.4,0.0
2014-05-26 10:05:00,20.2,31.0,1.4,180,845.7,14.9,61.8,0.0
2014-05-26 11:05:00,22.3,25.0,1.4,190,845.2,15.8,55.4,0.0
2014-05-26 12:05:00,23.5,20.0,1.8,160,844.7,16.1,52.8,0.0
2014-05-26 13:05:00,23.8,20.0,1.8,180,843.9,16.5,52.3,0.0
2014-05-26 14:05:00,23.7,20.0,1.9,210,843.3,18.6,45.4,0.0
2014-05-26 15:05:00,24.0,19.0,1.6,220,842.9,18.9,45.1,0.0
2014-05-26 16:05:00,21.7,23.0,1.5,210,843.1,18.4,44.8,0.0
2014-05-26 17:05:00,20.4,27.0,1.3,210,843.5,18.4,51.5,0.0
2014-05-26 18:05:00,16.4,36.0,0.0,0,843.7,18.4,50.5,0.0
2014-05-26 19:05:00,13.9,44.0,0.0,0,844.2,18.2,52.4,0.0
2014-05-26 20:05:00,13.1,46.0,0.0,0,844.5,18.1,54.1,0.0
2014-05-26 21:05:00,11.9,51.0,0.0,0,844.3,17.8,54.6,0.0
2014-05-26 22:05:00,11.7,53.0,0.0,0,844.5,17.6,56.7,0.0
2014-05-26 23:05:00,10.7,57.0,0.0,0,844.6,17.3,60.2,0.0
2014-05-27 00:05:00,10.2,59.0,0.0,0,844.2,17.1,62.3,0.0
2014-05-27 01:05:00,8.9,63.0,0.0,0,843.9,16.8,63.4,0.0
2014-05-27 02:05:00,9.7,62.0,0.0,0,843.4,16.6,64.5,0.0
2014-05-27 03:05:00,9.2,64.0,0.0,0,843.1,16.2,64.5,0.0
2014-05-27 04:05:00,7.9,69.0,0.0,0,843.0,15.9,65.3,0.0
2014-05-27 05:05:00,6.5,73.0,0.0,0,843.0,15.6,66.1,0.0
2014-05-27 06:05:00,7.2,70.0,0.0,0,843.2,15.2,66.0,0.0
2014-05-27 07:05:00,6.7,73.0,0.0,0,843.4,14.9,66.0,0.0
2014-05-27 08:05:00,12.1,59.0,0.0,0,843.7,15.1,63.9,0.0
2014-05-27 09:05:00,17.8,36.0,1.4,180,844.1,14.8,52.8,0.0
2014-05-27 10:05:00,20.4,30.0,1.7,170,844.3,15.6,55.9,0.0
2014-05-27 11:05:00,21.6,26.0,1.9,170,844.0,16.1,49.3,0.0
2014-05-27 12:05:00,23.4,19.0,1.6,190,843.5,16.8,37.2,0.0
2014-05-27 13:05:00,24.5,15.0,1.4,190,842.6,18.3,41.4,0.0
2014-05-27 14:05:00,24.8,14.0,1.2,230,841.8,20.3,35.0,0.0
2014-05-27 15:05:00,25.6,14.0,0.0,0,841.6,20.9,31.8,0.0
2014-05-27 16:05:00,23.3,15.0,0.0,0,841.3,20.2,38.0,0.0
2014-05-27 17:05:00,20.5,24.0,0.0,0,841.7,19.9,43.7,0.0
2014-05-27 18:05:00,16.1,36.0,0.0,0,842.3,19.4,45.4,0.0
2014-05-27 19:05:00,13.4,48.0,0.0,0,842.8,19.1,47.8,0.0
2014-05-27 20:05:00,12.2,51.0,0.0,0,843.1,18.9,48.8,0.0
2014-05-27 21:05:00,11.0,55.0,0.0,0,843.2,18.7,49.9,0.0
2014-05-27 22:05:00,10.0,58.0,0.0,0,843.3,18.7,49.7,0.0
2014-05-27 23:05:00,9.3,61.0,0.0,0,843.4,18.3,52.8,0.0
2014-05-28 00:05:00,8.5,62.0,0.0,0,843.1,17.9,54.9,0.0
2014-05-28 01:05:00,8.2,62.0,0.0,0,842.9,17.7,55.6,0.0
2014-05-28 02:05:00,8.0,61.0,0.0,0,842.6,17.4,57.0,0.0
2014-05-28 03:05:00,8.3,61.0,0.0,0,842.4,17.1,57.5,0.0
2014-05-28 04:05:00,7.8,64.0,0.0,0,842.0,16.8,58.1,0.0
2014-05-28 05:05:00,7.2,66.0,0.0,0,841.9,16.4,59.4,0.0
2014-05-28 06:05:00,6.8,69.0,0.0,0,842.1,16.2,59.0,0.0
2014-05-28 07:05:00,6.3,70.0,0.0,0,842.3,16.0,57.5,0.0
2014-05-28 08:05:00,11.8,57.0,0.0,0,842.8,15.8,55.9,0.0
2014-05-28 09:05:00,17.9,35.0,0.0,0,843.0,15.9,51.0,0.0
2014-05-28 10:05:00,20.1,25.0,0.0,0,843.4,16.2,46.8,0.0
2014-05-28 11:05:00,21.8,23.0,1.5,300,842.9,16.6,46.2,0.0
2014-05-28 12:05:00,22.7,21.0,1.9,300,842.3,17.3,41.4,0.0
2014-05-28 13:05:00,23.3,20.0,1.9,310,841.6,18.0,39.6,0.0
2014-05-28 14:05:00,23.3,21.0,1.8,310,840.8,18.7,41.3,0.0
2014-05-28 15:05:00,23.3,19.0,1.6,310,840.6,19.6,38.6,0.0
2014-05-28 16:05:00,20.8,22.0,1.6,310,840.6,19.3,40.6,0.0
2014-05-28 17:05:00,19.6,27.0,1.3,310,841.0,19.2,41.0,0.0
2014-05-28 18:05:00,15.6,39.0,0.0,0,841.3,18.9,41.6,0.0
2014-05-28 19:05:00,12.8,48.0,0.0,0,841.6,18.8,42.6,0.0
2014-05-28 20:05:00,10.9,52.0,0.0,0,842.2,18.5,44.6,0.0
2014-05-28 21:05:00,9.4,57.0,0.0,0,842.2,18.3,46.0,0.0
2014-05-28 22:05:00,8.7,57.0,0.0,0,842.0,18.1,46.9,0.0
2014-05-28 23:05:00,8.4,57.0,0.0,0,842.4,17.8,49.6,0.0
2014-05-29 00:05:00,7.8,60.0,0.0,0,842.2,17.5,51.3,0.0
2014-05-29 01:05:00,7.0,62.0,0.0,0,842.3,17.2,53.6,0.0
2014-05-29 02:05:00,6.9,63.0,0.0,0,841.9,16.9,55.2,0.0
2014-05-29 03:05:00,6.5,65.0,0.0,0,841.7,16.6,56.5,0.0
2014-05-29 04:05:00,6.4,66.0,0.0,0,841.4,16.3,57.5,0.0
2014-05-29 05:05:00,6.9,62.0,0.0,0,841.6,15.9,57.8,0.0
2014-05-29 06:05:00,6.4,63.0,0.0,0,841.8,15.7,58.9,0.0
2014-05-29 07:05:00,7.2,60.0,1.2,240,842.4,15.4,59.2,0.0
2014-05-29 08:05:00,13.4,41.0,0.0,0,842.8,15.6,57.2,0.0
2014-05-29 09:05:00,18.4,28.0,1.2,260,843.1,15.8,47.2,0.0
2014-05-29 10:05:00,20.9,23.0,1.7,260,843.5,16.3,47.2,0.0
2014-05-29 11:05:00,22.0,21.0,1.9,250,843.1,16.6,47.8,0.0
2014-05-29 12:05:00,22.1,18.0,2.0,250,842.8,17.1,45.7,0.0
2014-05-29 13:05:00,23.6,17.0,1.8,260,841.9,17.7,45.8,0.0
2014-05-29 14:05:00,24.4,15.0,1.4,280,841.5,19.0,41.6,0.0
2014-05-29 15:05:00,24.9,15.0,1.3,270,841.0,19.9,42.5,0.0
2014-05-29 16:05:00,22.4,17.0,1.2,290,840.7,19.7,44.4,0.0
2014-05-29 17:05:00,20.8,22.0,0.0,0,841.2,20.1,41.1,0.0
2014-05-29 18:05:00,15.8,35.0,0.0,0,841.6,19.7,44.8,0.0
2014-05-29 19:05:00,12.7,45.0,0.0,0,841.8,19.3,46.7,0.0
2014-05-29 20:05:00,11.2,51.0,0.0,0,842.3,19.0,48.2,0.0
2014-05-29 21:05:00,9.8,55.0,0.0,0,842.2,18.8,47.7,0.0
2014-05-29 22:05:00,9.2,55.0,0.0,0,842.4,18.6,48.1,0.0
2014-05-29 23:05:00,8.3,59.0,0.0,0,842.3,18.3,51.3,0.0
2014-05-30 00:05:00,7.5,60.0,0.0,0,842.5,18.1,53.7,0.0
2014-05-30 01:05:00,7.1,55.0,0.0,0,842.5,17.7,55.0,0.0
2014-05-30 02:05:00,7.0,57.0,0.0,0,842.3,17.4,56.7,0.0
2014-05-30 03:05:00,6.9,57.0,0.0,0,842.0,17.2,58.7,0.0
2014-05-30 04:05:00,8.4,49.0,0.0,0,842.0,16.8,58.1,0.0
2014-05-30 05:05:00,8.4,50.0,0.0,0,841.9,16.6,58.8,0.0
2014-05-30 06:05:00,9.2,45.0,0.0,0,842.4,16.3,57.4,0.0
2014-05-30 07:05:00,9.1,48.0,1.3,250,843.0,16.2,58.2,0.0
2014-05-30 08:05:00,14.4,37.0,0.0,0,843.1,16.2,51.5,0.0
2014-05-30 09:05:00,19.8,25.0,0.0,0,843.6,16.4,46.7,0.0
2014-05-30 10:05:00,21.4,22.0,1.8,250,843.6,16.6,49.0,0.0
2014-05-30 11:05:00,23.1,20.0,2.5,240,843.1,17.1,48.2,0.0
2014-05-30 12:05:00,24.2,16.0,2.3,240,842.7,17.9,39.3,0.0
2014-05-30 13:05:00,25.4,15.0,2.5,250,842.2,18.3,38.7,0.0
2014-05-30 14:05:00,25.1,16.0,2.3,240,841.8,19.6,35.5,0.0
2014-05-30 15:05:00,25.3,15.0,2.2,240,841.7,20.6,33.4,0.0
2014-05-30 16:05:00,23.3,17.0,1.7,230,841.6,20.2,36.6,0.0
2014-05-30 17:05:00,22.0,20.0,1.1,210,841.8,20.1,40.6,0.0
2014-05-30 18:05:00,17.0,31.0,0.0,0,842.3,20.3,43.3,0.0
2014-05-30 19:05:00,15.0,35.0,0.0,0,842.9,20.4,44.2,0.0
2014-05-30 20:05:00,14.2,38.0,0.0,0,843.2,20.4,47.0,0.0
2014-05-30 21:05:00,13.4,39.0,0.0,0,843.5,19.9,46.0,0.0
2014-05-30 22:05:00,12.2,41.0,0.0,0,843.6,19.7,46.7,0.0
2014-05-30 23:05:00,12.8,38.0,0.0,0,843.5,19.2,51.1,0.0
2014-05-31 00:05:00,11.9,41.0,1.1,260,843.4,19.0,52.6,0.0
2014-05-31 01:05:00,11.9,40.0,1.2,250,843.4,18.7,54.1,0.0
2014-05-31 02:05:00,10.6,47.0,0.0,0,843.2,18.3,55.2,0.0
2014-05-31 03:05:00,10.4,47.0,1.2,230,843.1,17.9,56.2,0.0
2014-05-31 04:05:00,10.5,48.0,0.0,0,843.0,17.7,56.7,0.0
2014-05-31 05:05:00,9.6,52.0,0.0,0,842.9,17.3,57.0,0.0
2014-05-31 06:05:00,8.0,59.0,0.0,0,843.6,17.0,55.8,0.0
2014-05-31 07:05:00,7.5,59.0,0.0,0,844.2,16.9,49.6,0.0
2014-05-31 08:05:00,13.0,53.0,0.0,0,844.7,16.7,48.6,0.0
2014-05-31 09:05:00,19.9,26.0,0.0,0,845.3,16.8,48.0,0.0
2014-05-31 10:05:00,21.7,22.0,1.2,40,845.5,17.1,45.3,0.0
2014-05-31 11:05:00,23.4,20.0,1.2,360,845.3,17.6,46.2,0.0
2014-05-31 12:05:00,24.6,19.0,1.4,330,844.6,18.3,44.7,0.0
2014-05-31 13:05:00,25.1,19.0,1.3,350,843.7,18.9,41.6,0.0
2014-05-31 14:05:00,25.7,18.0,1.2,340,842.9,19.7,40.6,0.0
2014-05-31 15:05:00,25.8,16.0,1.3,320,842.3,20.6,38.9,0.0
2014-05-31 16:05:00,23.3,18.0,1.4,300,842.0,20.4,42.0,0.0
2014-05-31 17:05:00,21.6,25.0,1.2,320,842.2,20.4,40.8,0.0
2014-05-31 18:05:00,17.5,35.0,0.0,0,842.4,20.6,36.2,0.0
2014-05-31 19:05:00,14.2,46.0,0.0,0,842.8,20.2,41.7,0.0
2014-05-31 20:05:00,12.5,50.0,0.0,0,842.9,20.1,41.2,0.0
2014-05-31 21:05:00,11.3,53.0,0.0,0,843.0,20.0,40.8,0.0
2014-05-31 22:05:00,10.6,55.0,0.0,0,843.0,19.7,42.2,0.0
2014-05-31 23:05:00,10.1,58.0,0.0,0,842.9,19.4,44.0,0.0
2014-06-01 00:05:00,9.3,60.0,0.0,0,842.5,19.1,46.9,0.0
2014-06-01 01:05:00,9.0,61.0,0.0,0,842.3,18.7,49.2,0.0
2014-06-01 02:05:00,8.3,64.0,0.0,0,841.9,18.5,50.2,0.0
2014-06-01 03:05:00,8.0,66.0,0.0,0,841.6,18.2,52.8,0.0
2014-06-01 04:05:00,8.0,69.0,0.0,0,841.3,17.8,52.9,0.0
2014-06-01 05:05:00,8.0,72.0,0.0,0,841.0,17.6,52.9,0.0
2014-06-01 06:05:00,7.9,70.0,0.0,0,841.1,17.3,55.1,0.0
2014-06-01 07:05:00,8.2,68.0,0.0,0,841.2,16.9,56.1,0.0
2014-06-01 08:05:00,14.2,50.0,0.0,0,841.7,16.9,52.6,0.0
2014-06-01 09:05:00,19.0,35.0,0.0,0,841.8,16.9,50.8,0.0
2014-06-01 10:05:00,21.7,30.0,0.0,0,841.9,17.6,45.9,0.0
2014-06-01 11:05:00,23.7,25.0,1.2,310,841.7,18.1,43.1,0.0
2014-06-01 12:05:00,24.6,22.0,1.5,320,840.8,18.6,43.7,0.0
2014-06-01 13:05:00,25.8,21.0,1.8,300,840.0,19.1,42.8,0.0
2014-06-01 14:05:00,26.2,19.0,1.9,290,839.4,20.9,35.7,0.0
2014-06-01 15:05:00,25.8,21.0,2.0,290,839.0,21.4,33.8,0.0
2014-06-01 16:05:00,23.5,21.0,1.6,300,838.9,22.0,31.4,0.0
2014-06-01 17:05:00,22.0,25.0,1.8,300,839.4,21.7,33.4,0.0
2014-06-01 18:05:00,17.7,36.0,0.0,0,839.6,21.1,39.1,0.0
2014-06-01 19:05:00,14.4,47.0,0.0,0,840.2,20.8,39.7,0.0
2014-06-01 20:05:00,13.0,49.0,0.0,0,840.5,20.4,41.0,0.0
2014-06-01 21:05:00,11.6,54.0,0.0,0,840.7,20.3,41.6,0.0
2014-06-01 22:05:00,11.4,56.0,0.0,0,840.7,19.9,42.7,0.0
2014-06-01 23:05:00,11.6,55.0,0.0,0,840.7,19.6,45.9,0.0
2014-06-02 00:05:00,10.2,60.0,0.0,0,840.4,19.2,48.8,0.0
2014-06-02 01:05:00,9.8,61.0,0.0,0,840.2,18.9,49.8,0.0
2014-06-02 02:05:00,9.5,62.0,0.0,0,839.9,18.7,51.3,0.0
2014-06-02 03:05:00,8.7,65.0,0.0,0,839.8,18.4,51.9,0.0
2014-06-02 04:05:00,9.2,63.0,0.0,0,839.8,18.1,54.6,0.0
2014-06-02 05:05:00,8.4,67.0,0.0,0,839.5,17.7,55.5,0.0
2014-06-02 06:05:00,8.5,68.0,0.0,0,839.9,17.4,54.3,0.0
2014-06-02 07:05:00,7.9,71.0,0.0,0,840.2,17.2,54.4,0.0
2014-06-02 08:05:00,12.8,61.0,0.0,0,840.7,17.3,51.5,0.0
2014-06-02 09:05:00,19.4,36.0,0.0,0,841.1,17.6,48.4,0.0
2014-06-02 10:05:00,22.2,29.0,0.0,0,841.4,17.6,45.6,0.0
2014-06-02 11:05:00,23.6,25.0,1.4,340,841.2,19.2,38.1,0.0
2014-06-02 12:05:00,24.7,19.0,1.7,320,840.5,20.1,36.3,0.0
2014-06-02 13:05:00,25.0,18.0,2.0,300,839.6,20.8,35.6,0.0
2014-06-02 14:05:00,25.7,14.0,1.9,300,839.1,20.9,37.0,0.0
2014-06-02 15:05:00,25.1,17.0,1.9,300,838.9,21.3,38.0,0.0
2014-06-02 16:05:00,22.7,21.0,1.8,310,838.9,20.9,37.6,0.0
2014-06-02 17:05:00,21.6,22.0,1.7,310,839.0,20.7,38.7,0.0
2014-06-02 18:05:00,17.1,32.0,0.0,0,839.4,20.8,36.7,0.0
2014-06-02 19:05:00,13.9,39.0,0.0,0,839.9,20.4,38.7,0.0
2014-06-02 20:05:00,12.2,41.0,0.0,0,840.2,20.2,38.9,0.0
2014-06-02 21:05:00,11.2,44.0,0.0,0,840.2,20.1,38.5,0.0
2014-06-02 22:05:00,12.3,38.0,1.2,290,840.1,20.1,42.0,0.0
2014-06-02 23:05:00,14.2,33.0,1.5,290,840.2,19.9,46.8,0.0
2014-06-03 00:05:00,12.7,37.0,1.2,280,840.0,19.3,47.9,0.0
2014-06-03 01:05:00,10.6,43.0,0.0,0,840.1,18.9,48.9,0.0
2014-06-03 02:05:00,9.0,51.0,0.0,0,839.8,18.6,50.4,0.0
2014-06-03 03:05:00,8.1,53.0,0.0,0,839.6,18.2,53.2,0.0
2014-06-03 04:05:00,8.3,52.0,0.0,0,839.4,17.8,54.0,0.0
2014-06-03 05:05:00,8.5,50.0,0.0,0,839.3,17.5,54.1,0.0
2014-06-03 06:05:00,7.0,57.0,0.0,0,839.4,17.2,54.5,0.0
2014-06-03 07:05:00,6.1,60.0,0.0,0,839.8,16.8,54.6,0.0
2014-06-03 08:05:00,12.3,48.0,0.0,0,840.1,16.7,45.2,0.0
2014-06-03 09:05:00,19.0,27.0,0.0,0,840.5,16.9,45.5,0.0
2014-06-03 10:05:00,21.8,22.0,1.2,320,840.6,17.2,44.6,0.0
2014-06-03 11:05:00,23.2,20.0,1.2,320,840.2,17.6,42.1,0.0
2014-06-03 12:05:00,23.8,18.0,1.5,320,839.8,18.2,40.3,0.0
2014-06-03 13:05:00,24.2,17.0,1.9,330,839.0,19.5,35.3,0.0
2014-06-03 14:05:00,23.8,17.0,2.2,310,838.8,20.8,27.8,0.0
2014-06-03 15:05:00,23.9,18.0,1.8,310,838.5,20.9,29.9,0.0
2014-06-03 16:05:00,21.3,21.0,1.8,310,838.5,21.4,28.8,0.0
2014-06-03 17:05:00,20.3,22.0,1.3,310,838.7,20.9,32.8,0.0
2014-06-03 18:05:00,15.9,32.0,0.0,0,838.9,20.2,34.4,0.0
2014-06-03 19:05:00,13.0,42.0,0.0,0,839.3,19.9,37.1,0.0
2014-06-03 20:05:00,11.3,48.0,0.0,0,839.4,19.9,35.2,0.0
2014-06-03 21:05:00,10.1,50.0,0.0,0,839.5,19.5,37.7,0.0
2014-06-03 22:05:00,9.5,52.0,0.0,0,839.5,19.2,38.9,0.0
2014-06-03 23:05:00,8.8,57.0,0.0,0,839.4,19.1,38.8,0.0
2014-06-04 00:05:00,8.1,59.0,0.0,0,839.1,18.6,42.0,0.0
2014-06-04 01:05:00,7.5,59.0,0.0,0,838.8,18.4,43.7,0.0
2014-06-04 02:05:00,7.2,59.0,0.0,0,838.7,18.1,45.4,0.0
2014-06-04 03:05:00,7.1,61.0,0.0,0,838.2,17.8,47.3,0.0
2014-06-04 04:05:00,6.7,62.0,0.0,0,838.3,17.5,47.3,0.0
2014-06-04 05:05:00,6.5,63.0,0.0,0,838.4,17.2,47.5,0.0
2014-06-04 06:05:00,6.3,66.0,0.0,0,838.3,16.8,48.0,0.0
2014-06-04 07:05:00,6.1,67.0,0.0,0,838.5,16.6,48.8,0.0
2014-06-04 08:05:00,11.2,58.0,0.0,0,838.5,16.4,48.5,0.0
2014-06-04 09:05:00,18.0,31.0,0.0,0,839.0,16.9,43.4,0.0
2014-06-04 10:05:00,19.8,28.0,1.3,340,839.3,17.6,39.4,0.0
2014-06-04 11:05:00,21.2,26.0,1.7,320,838.8,17.7,39.2,0.0
2014-06-04 12:05:00,22.3,23.0,1.7,340,838.1,18.4,35.3,0.0
2014-06-04 13:05:00,23.1,21.0,2.1,320,837.0,18.5,33.3,0.0
2014-06-04 14:05:00,23.1,20.0,2.4,310,836.3,19.4,31.1,0.0
2014-06-04 15:05:00,22.5,21.0,2.8,300,836.0,20.2,31.1,0.0
2014-06-04 16:05:00,20.7,24.0,2.4,300,835.9,20.6,34.4,0.0
2014-06-04 17:05:00,19.8,26.0,1.9,310,836.1,20.1,38.1,0.0
2014-06-04 18:05:00,16.6,33.0,0.0,0,836.3,19.5,39.0,0.0
2014-06-04 19:05:00,13.5,43.0,0.0,0,836.6,19.3,40.2,0.0
2014-06-04 20:05:00,12.2,47.0,0.0,0,836.6,19.2,39.4,0.0
2014-06-04 21:05:00,11.0,52.0,0.0,0,836.7,19.1,40.5,0.0
2014-06-04 22:05:00,10.0,56.0,0.0,0,836.7,19.1,40.5,0.0
2014-06-04 23:05:00,9.7,59.0,0.0,0,836.5,18.6,45.3,0.0
2014-06-05 00:05:00,8.9,64.0,0.0,0,836.0,18.3,48.6,0.0
2014-06-05 01:05:00,9.1,64.0,0.0,0,836.0,18.1,49.5,0.0
2014-06-05 02:05:00,10.3,60.0,0.0,0,835.7,17.9,49.9,0.0
2014-06-05 03:05:00,11.2,54.0,0.0,0,835.0,17.7,50.6,0.0
2014-06-05 04:05:00,10.7,55.0,0.0,0,834.8,17.5,51.3,0.0
2014-06-05 05:05:00,9.9,56.0,0.0,0,834.8,17.2,50.9,0.0
2014-06-05 06:05:00,8.3,61.0,0.0,0,834.7,17.0,50.9,0.0
2014-06-05 07:05:00,7.7,65.0,0.0,0,835.0,16.8,49.9,0.0
2014-06-05 08:05:00,12.2,54.0,0.0,0,835.3,17.2,44.3,0.0
2014-06-05 09:05:00,17.2,39.0,0.0,0,835.4,17.2,42.0,0.0
2014-06-05 10:05:00,18.9,32.0,1.4,330,835.5,17.4,40.5,0.0
2014-06-05 11:05:00,21.2,22.0,2.1,310,835.0,17.7,41.9,0.0
2014-06-05 12:05:00,21.9,20.0,2.6,300,834.4,17.9,41.8,0.0
2014-06-05 13:05:00,21.0,21.0,3.5,300,833.8,18.5,38.7,0.0
2014-06-05 14:05:00,21.3,15.0,4.3,290,833.6,18.9,38.0,0.0
2014-06-05 15:05:00,20.5,14.0,4.2,300,833.6,19.6,35.7,0.0
2014-06-05 16:05:00,18.3,14.0,3.4,290,834.3,19.3,38.7,0.0
2014-06-05 17:05:00,15.9,16.0,3.0,280,835.2,19.3,36.5,0.0
2014-06-05 18:05:00,13.0,26.0,2.7,270,836.4,18.9,37.2,0.0
